dname,label
myetherwallet-siggn.space,1
rmbplumbingservices.com,1
innfrad.com,0
eleamtech.com,1
princetontw.com,1
umkmpascaunikom.com,1
xxx18top.com,0
andardemoto.pt,0
thesonglee.net,0
viabcpp.com,1
daydayav.com,0
xxxvideoamatoriali.com,0
nyandabout.com,0
simplenews.co.uk,0
att.com.loginaction.softwaresdevelopment.in,1
shdssht.com,0
seil.in,0
ozeltv11.tk,0
utoypia.com.au,1
cepteteb-bonus.com,1
tuscanylv.com,0
liveenterprises.co.in,1
dice-profit.top,1
9skpaunhpfwohojcznz5.littlematchagirl.com.au,1
rail.us,1
makersboard.me,0
harryhb.com,1
sahare.planeblackbuilders.com.au,1
jejnxbycwtuopbrrafssgmxclovibmhzorkz-dot-gl494903049.wl.r.appspot.com,1
oceanoazulentertainment.com,1
de-pay-kunden-sicherheit-center-identifizierung.top,1
famous-kookabura.cloudvent.net,1
online-wells.getenjoyment.net,1
ronpavlov.com,1
serienstreamen.com,1
volgdestappen.roxweb.fr,1
uranaru.jp,0
largermethodenroll.club,1
eberharttherapy.com,1
okmir-str.ru,1
mcru.ac.th,0
edition38.com,0
serepotre.000webhostapp.com,1
crimea.kz,0
info154472001339110f.000webhostapp.com,1
reformasgranada-grupojch.com,1
design14.info,1
netflixmemberships.com,1
freemahjong.org,0
555n.net,0
greeninggreatertoronto.com,1
operacioneshotelerasluxe.com,1
no1carpart.co.uk,1
arteespana.com,0
nspsjadugoda.com,1
nuggitgames.com,0
mdennis2-5.000webhostapp.com,1
academyfx.ru,0
afrimove.com,1
syrianevi.com,1
pokexperto.net,0
vqdqjohnewyfyuoezfvcqlrfwt-dot-gloff849483.uk.r.appspot.com,1
kbjongro.co.kr,0
amazon.de.neue-agbs.com,1
topengineers.co.za,1
thelondonmotorshow.co.uk,0
internetwealthmagic.com,1
starttsboxfile.myfreesites.net,1
charlotteru.com,0
tattooideas.ru,0
klimaservisbodrum.com,1
safety-your-account.000webhostapp.com,1
plentycom.jp,0
emadzakaria.com,1
bbthem.com,1
liliksoebari.blogspot.com,0
ifsccode4u.com,1
collegestaffcampus.net,1
lengelvocationalservices.com,1
cbc.be,0
go-zeropp-go.ga,1
tokgalaxis.hu,0
seewellsfargonotice.com,1
mileendwall.org.uk,0
kdslife.com,0
chordify.net,0
aplaceinthesunlive.com,1
uberdescontoscopa.serveftp.com,1
myethwallofficiiall.com,1
comphelpmoscow.ru,0
johnnygor.space,1
bestgirldtla.com,0
copyright-contact-report-1000074952562368.com,1
valladolid.com,0
shure.sharepoint.com,0
cnascientific.com,0
trakizi23b.fr,0
innovaeduca.org,1
bitstrefa.net,0
hentaigifs.com,0
yummysushijax.com,0
yunnamhaircare.com.sg,0
dostatka-proverenno.ml,1
aurobrides.com,0
home-manage-apps-paypal.com,1
jayavanchacabs.com,1
royunion.com,0
siddhihomes.com,0
dragonflymedia.net,0
nfemail.com.br,0
wes-lon.com,1
descuentocity.cl,0
calcus.ru,0
mypsychsurvey.com,1
hclfinance.000webhostapp.com,1
pushtera.com,1
veritassignup.com,1
www.10g.com.tr,1
authentification-dossier.com,1
lidertakipci.com,1
liceomazzatinti.gov.it,0
pistraving.co,0
fuzzy-pole.000webhostapp.com,1
lifecarecc.com,0
pp-identitatsbestatigung.ga,1
lititzpa.com,0
eghtesadnews.com,0
page-unresponsive-notice.ga,1
twothird.com,0
freepa0o.beget.tech,1
divyashaktipeeth.org,1
unassimilated-drips.000webhostapp.com,1
resilientmedical.com,0
bakergrain.com.au,1
arjunrammeghwal.com,1
finanbasil.com.br,1
gresiksuzukisatriaclub.com,1
mobdeco.ro,0
laststrawcompany.ca,0
travelsofabookpacker.com,0
ematcsolutions.com,1
thewest.ru,0
doormill.gdn,1
minimoutne.cf,1
jazeegroup.com,1
quickrebates.co.uk,0
fekctjhutkasswcgkidhjouipc-dot-gleowayel400503.uc.r.appspot.com,1
led9.ru,0
beatbrewhall.com,0
cityofhawthorne.org,0
three-pay-billing.com,1
muycerdas.xxx,0
wallets-trezor.org,1
todocamionesnavarro.com.ar,0
rontgendiagnostics.com,1
oneof100summit.com,0
learnjavaonline.org,0
libraria.ua,0
gerdosoft.org,1
bankhapoailm-login.com,1
mastervizitok.ru,0
trijayalistrik.com,1
largestern.net,1
firstcitizensuus.net,1
vasl.ir,0
sport365.live,0
vobworship.blogspot.com,0
globalmediatama.co.id,1
baogiang.vn,1
deeloued.com,0
martinapugliese.github.io,0
infosdata.co,1
kqpwpgqldrnaaihszzjseaduyt-dot-gleowayel400503.uc.r.appspot.com,1
bankofamerica-onlineaccess.cf,1
au.prize400.info,1
submarinechannel.com,0
thecountryboy.com.au,1
bbclothing.co.uk,0
rafidcohen.com,1
postcardua.com,0
fucd.com,0
just4x4.co.za,1
deerfenceguys.com,0
rfactorcentral.com,0
caltdynamics.com,0
mvqyjrpekoizwwehyxpbmwkqha-dot-gleowayel400503.uc.r.appspot.com,1
avilatransportes.com.br,1
mswine0rrr0x000222264032817.club,1
onairparking.com,0
wallowsmusic.com,0
apple.mapconnect.info,1
almajed.org.sa,0
ndisd.net,0
hsbc.payee-instruction.com,1
stalkershop.org,0
watersedgehoa.info,1
britaxroemer.se,0
planete3w.fr,0
furbuy.com,0
mbasso.in,0
darylcioffi.com,1
zenq.com,0
innovativeos.com,0
adviceintl.com,1
treato.com,0
sportseraj.co,0
disputed-payypaallcs.com,1
distractionware.com,0
comiccriticsquad.tumblr.com,0
ehrmanblog.org,0
diarigran.cat,0
filechef.com,0
flowersbybill.net,0
invidion.uk,0
sandiltd.ge,1
sns.se,0
zedjams.com,0
mcdonalds.pt,0
holbornmedicalcentre.com,0
system-issue-no40016-system.info,1
octoperf.com,0
dbjyzejcuxryzcimlivyhdwkdr-dot-gleowayel400503.uc.r.appspot.com,1
escanmed.pl,0
connect.secure.service.insurances.click,1
absal.com,0
salutbonjour.ca,0
essexcarcompany.co.uk,0
lechelasmoras.com.mx,1
yppmovement.org,1
freestylediabetes.co.uk,0
soapcentral.com,0
ninindia.org,0
almhuette.com,0
actvier.ns11-wistee.fr,1
telcal.com,0
sditazzahra.sch.id,1
aaryaweb.info,0
aanaqa.com,1
mentorless.com,0
cuongstare.com,1
citadelbanking.com,0
subsdb.com,0
warnawira.com,1
setupdate24.readyforucontent.review,1
serenastears.blogspot.com,0
stevenlek.com,1
creekstreetchurch.com,1
kingstonthepug.com,1
massindia.org.in,1
mail.applecare-help.com,1
yoo.londonbinanddumpsterrental.ca,1
cafemovie.to,0
s4rver.com,1
seashellcondos.com,0
ipt.af,0
adwords-gooogle-co--uk.fectmoney.com,1
minnie0116.blogspot.com,0
tuestaciongourmet.cl,1
schoosie.com,1
posledovanie.ru,0
bdlive.top,1
betclicgroup.com,0
vkme.esy.es,1
tigraolga.livejournal.com,0
llaick.bid,1
satyamwave.com,1
lbarch.co.za,1
fvtmaqzbsk.ivydancefloors.com,1
appleid-verifid.com,1
wvw.pavpal.com.myaccount-privacypolicy-updateservices.com,1
lobostaffing.com,0
sbxavacc.co.vu,1
barminco.com.au,0
acikdeniz.denizbankbireyselbankacilik.com,1
iowa.sla.org,1
bcpzonaseguralbeta.com,1
exploremerida.com,1
espaceclient-ameli.info,1
cjim.cn,0
payfast.co.za,0
oilmira.ru,1
panjutorials.de,0
otllwkmpctonnbldifxntfyreg-dot-gleowayel400503.uc.r.appspot.com,1
c0act425.caspio.com,1
www.africahopeacademy.com,1
phlomy.ga,1
eduplanet21.com,0
configuurationn.maison-mesmeric.com,1
signin.account.de-idphliqff4q0b609q0t23d.pra-hit.me,1
tpmwerbeagentur.de,0
hvncpspavmvcewqwkfbdearnzm-dot-gloff849483.uk.r.appspot.com,1
gsm.biz.id,1
remoteaccessservices.net,1
terbush.net,1
remtecsummit.com,0
microbizmarketing101.com,1
apple.alimermertas.com,1
bshgroup.com,0
gt-mywyty186338.codeanyapp.com,1
alohasiantar.co.id,1
ssecure-setup.com,1
quizdespoteaux.com,1
wwwhealth.info,1
nwrstudios.com,0
grupoexataservicos.site,1
latinonline.com.ar,1
abc-check.com,1
webmail.sauthsec.com,1
acctrecovery440.000webhostapp.com,1
picsabombas.com.mx,0
instore.cl,0
bd7h64j87d4364gf6hd8473.000webhostapp.com,1
esenciasdeluna.com,0
5000rpgiveaway.000webhostapp.com,1
wordpress1846523.home.pl,0
internetsignaleruncontenuillicitedonnesp.weebly.com,1
discover.haroldwheen.com.au,1
solinfor.ec,1
tastymovie.com,0
cenhud.com,0
avtaykina.vipcentr.ru,1
myehtearwallet.com,1
evergreenfacilitysolutions.com,1
ellieison.com,1
mdwyerle.myhostpoint.ch,1
imaginae.it,0
kawalisse.men,1
budbo.io,0
millennialmoneyman.club,1
intelisense.com.br,0
paypal-updateco.com,1
prostavor.co.za,1
amaithiyagam.org,1
straydeal.com,0
framework7.io,0
thedieselstop.com,0
srever-summary.com,1
simple3x.com,0
tonguetwisters.co.za,0
excelrim.com,0
fruskac.net,0
raccoonmountain.com,0
skolanavyku.cz,0
hindurakshakdal.org,1
empresarialjuridico.website,1
tersso29.beget.tech,1
cickwy.gq,1
0zrnafy0cm1cqvg3g6ey.littlematchagirl.com.au,1
johornow.com,0
inglesparaleigos.com,0
celebesmedia.id,0
diegopetrelli.com,1
lreatonmanopayguettenabelardetemanorogenacode93submi80a.saynmoprantonmeanloj.com,1
cognitionet.com,1
quocho7t.beget.tech,1
harmonimusik.co.id,1
w888.eu,1
powerfulintentions.org,0
aonegroup.in,1
team-account-support.com,1
secure-login.intl.service-costumer-account.xyz,1
upinforamtion.com,1
wsxzsance7.club,1
performanceartweekaotearoa.com,0
aprilbrinson.com,1
vklogcheck.esy.es,1
kutethemes.com,0
pressecitron.org,0
copyright-contact-report-100003415265249.com,1
berserkk1.no,0
bpytkmisbquljfzzummrnrpagi-dot-gleowayel400503.uc.r.appspot.com,1
sklaluminium.com,1
banking.raiffeisen.at.id176147.top,1
joroeirn.com,1
exroadmedia.ru,0
lnstagramforcopyrightnotice.com,1
mvchterwallet.com,1
album-6587961-136748.tk,1
runfitners.com,0
patronsecurityandinvestigations.com,1
flamencoguitarsforsale.net,0
clients-custservarea.info,1
pointbreaksamsara.gq,1
dxstudio.com.pl,0
m.facebook.com---------acc--activation---j12n12p.dooduangsod.com,1
nissan.com,0
buscoinfo.com.py,0
online.tsb.co.uk.personal.logon.login.jsp.submituseridaccountsummary.registration.onlinepersonalregistration.jsp.hpregnow.onlineservices.awauaim.com,1
brisasdealdeia.com.br,1
grupwabkep.otzo.com,1
rconfig.pqrhosting.nl,1
pscmotorsports.com,0
airbnb.com.au,0
hndndndnddmdndnd.000webhostapp.com,1
imifaloda.hu,1
boa-user-verify.com,1
animate-controls.000webhostapp.com,1
refundfunds-etransfer-interac.com,1
bahh.org,0
vauxsurseine.fr,0
vkcomo.esy.es,1
facebook-support-team.com,1
hopethehelpline.org,1
linked.nstrefa.pl,1
bigblueheron.livejournal.com,0
kekurcrwmoqsvjdmssywdxzprv-dot-gloff849483.uk.r.appspot.com,1
thaigolfbooking.com,1
yulianadian.com,1
leadingedgewatertechnologies.com,1
notsorrynotsorry.com,1
gamersbook.com,0
infoactive.000webhostapp.com,1
florachat.pro,0
pakshows.pk,0
hartwigplumbing.com,1
salaguaealma.com.br,0
bind.com.mx,0
opencnam.com,0
up-paypol.co.uk,1
xabotics.com,0
jangbricks.com,0
paypal.konten-kunden000x009-verifikation.com,1
creativesparkz.co.in,1
professionalchaplains.org,0
housetransform.com,1
funtripsallover.com,1
avant.ru,0
bloomstaxonomy.org,0
immunodiag.com,0
publishpartners.com,1
farabixo.com,0
neb.de,0
appie-license.com,1
dharmaceutix.hu,1
idominc.com,0
wadswick.co.uk,0
sg-sst.org,1
ocularpro.com,0
marketbook.co.za,0
notification.2208617691.update.wellsfargo.com.frem.com,1
techrevolutions.fr,1
adrianwotton.com,1
goodcycle.com,0
alibachir.cm,1
karinria.com,1
chase-banks-alert.site,1
dainn.com,0
legalcreativo.com,1
thenextnews.net,0
crecimientoybienestaremocional.com,0
technicalkeeda.com,0
somanidiagnostic.com,1
521686-de-verbraucher-kenntnis-benutzer.sicherheitsabwehr-hilfeservice-sicherheitshilfe.tk,1
mieruca.com,0
idroponica.it,0
fesliyanstudios.com,0
unitedmbh.com,1
check-your-limite-172.gq,1
xn--yetherallet-iw8ew5a.com,1
uniformhub.net,1
eonlinegiris-basvurulariyapma.com,1
impaq.co.za,0
myetlherwalle.com,1
sunshinesolar.co.uk,0
q07zjtl6t4he1wqmhxxd.viomil.ro,1
adobeyourshotyourstory.com,0
assure-ameli-remboursement.info,1
festygonuts.com,0
westmonster.com,0
emiratesnbbd.com,1
geod.hu,0
cnybusinessguide.com,1
darmarsklep.pl,0
computerrepairadelaide.com,1
controldeservicio.com,0
emdadgar.com,0
masterdentalanddenture.com.au,0
pp-daten.gq,1
valleculate-subtask.000webhostapp.com,1
support.fashionartapparel.com,1
koalakontent.com,0
natwestcustomerlogon.livebetterforever.co.uk,1
ddnsovyzykmw08f8uivc.alfacomercial.com.br,1
superplanshet.ru,0
datenvergleich.com,1
chorus.co.nz,0
dailypost.in,0
sutalarisafijuddindakhilmadrasha.edu.bd,1
sistem-on.000webhostapp.com,1
benibachi.pl,0
dataspace.solutions,0
taxcom-online.ru,1
axemusic.com,0
toutelafranchise.com,0
interal007.com,1
login.linkedin.update.secure.login.security.com-linkedin.login.pucknopener.com,1
mysupersoco.fr,0
online-check.org,1
attendstar.com,0
ei0sj6fwb1.yonalon.com,1
7crehlpapi.woeppvzoyj.madpendesign.com.au,1
stoneprice.ru,1
belaarte.fot.br,1
winterindustries.de,0
narrative.so,0
sh217784.website.pl,1
heritageexterior.com,1
vpbankonline.vn,0
aiemont.com,1
gkxntlgrtwxagehqhrbqknnfia-dot-gleowayel400503.uc.r.appspot.com,1
webdelprofe.com,0
ceibs.edu,0
morgenmad.ru,0
mediaform.com.au,0
checking-alerts.secure.capital-one.updating.info.insidmaldesign.com,1
emadialine.ro,1
biskit88.000webhostapp.com,1
info201224633201110i.000webhostapp.com,1
sevlaser.com,0
hotelresnikz.cf,1
daddy.com.vn,1
g2pivmz5jm.w0sjkfrwzz.chproperties.com,1
takipcimbu.site,1
gibson-branton.000webhostapp.com,1
indianinstituteofpolitics.com,1
manthanorganics.com,1
bucli.com.br,1
srstbdzxlbwmvcydwakqvtvnov-dot-gloff849483.uk.r.appspot.com,1
instyle.de,0
internetbanking9-com-br.umbler.net,1
interport.us,0
armenminasian.com,1
mapcorewards.com,0
system-recovery.000webhostapp.com,1
apple-icloud-id-security-information-restore-onlineprocess.gandharaguides.com,1
shleta.com,1
privetpriver.ru,0
gnpd.com,0
susienelson.com,0
resolve-paypal-com.signin.homesupprt.com,1
zhengbistro.com,0
elbehaus.de,0
tform.tw,0
plandl.ir,0
frea-area-team.tk,1
jinka.in,0
termodan.ro,1
germnertx.com,1
aramex.co.za,0
inshaker.com,0
emergencyactionplan.org,1
crack2games.com,0
notification.6569000347.update.wellsfargo.com.frem.com,1
myaccewq.com,1
quickcouriercompany.com,1
yokogawa.co.jp,0
virtuapin.net,0
saopaulofcweb.com.br,1
southernchampion.com,1
www.m.facebook.order-review.com,1
members-usaa.economicfigures.com,1
holidayrentalgaucin.com,1
mvbasketball.com,0
accountsbilling-resolve.com,1
l1ftdigital.com,1
confirmation.tps3a2f2fm2facc0unt2fa.verificatio.secuce.dolowcp.com,1
spectrocoinbtc.com,1
soilsmatter.wordpress.com,0
fitnyc.edu,0
ulenulen.000webhostapp.com,1
esanou.com,0
solselkab.go.id,0
uedem.net,0
1tube.ru,0
wacsltd.tk,1
aimiberica.com,1
bankofalbuquerque.com,0
ocbc-mobile.com,1
makemoneyfreebies.com,1
havingatekstil.com.tr,1
norwichtrading.co.zm,1
libreriadelaciudad.com,0
centraliamy.sharepoint.com,0
siammovie.com,0
doceazy.ga,1
proposalnetwork.org,1
securechao.000webhostapp.com,1
camsa.services,0
nig.fezbonvic.info,1
orourkestrategies.com,1
signin.e-bay.us-accountid7762387269.sig-eb.me,1
service-information.wellspringhypnosis.com,1
lucky-monument-277522.ey.r.appspot.com,1
mocvedomi.cz,0
massarelli.com,0
diepapeterie.de,0
reputationwire.co,0
onedrive.shalomsingles.co.ke,1
kinderspielewelt.de,0
refispokane.com,1
szpk.pl,1
rent4keeps.com.au,0
clashroyalehack2016.com,1
microsoftexchangeeltu6.890m.com,1
growersupplies.com.au,1
instagramreset.com,1
toanhoc247.edu.vn,1
enaip.veneto.it,0
uhzpsatpsdayhlwskznqwwwtyi-dot-gleowayel400503.uc.r.appspot.com,1
srvicepgehlpbsnsrcvry01.my.id,1
wynikinazywo.pl,0
ssl.amazon-id-17982.de-customercenter-verifikation.info,1
taboovideos.tv,0
jrtnultraaoopyvvhktmsjykjh-dot-gleowayel400503.uc.r.appspot.com,1
iwsxzsa24.club,1
t-online.de.rongouniversitychaplaincy.com,1
discernindo.com,0
appwright.com,0
rexportintl.com,1
frostin.party,1
asfdgtr.ga,1
drpeppertuition.com,0
johansenelectric.com,1
laptopcomputersoon.com,1
www.remove-cancellation.com,1
faaceboook-com.000webhostapp.com,1
5feataet.cf,1
pilotoaero.com,0
kellypemberton.squarespace.com,0
wildcard.cedricchenevert.com,1
multiplusnet.com,1
csharpindepth.com,0
portablemoose.com,0
pinecliffspremierclub.com,1
greenekingpubs.co.uk,0
urbanscience365.sharepoint.com,0
carry4enterprises.com,1
software4u.info,0
ltms.estrazavi.ir,1
thegioinoithat.com,0
m.hf856.com,1
l0gin-area.ml,1
exone.de,0
somehide.org,0
rs3moderatorcom.us.lt,1
kcvj.larlkcn.com,1
acctrecover344431.000webhostapp.com,1
mineralseducationcoalition.org,0
oklahomasbestpropertymanagement.com,1
docsplayer.com,0
fertilityfriend.com,0
ivagkin.livejournal.com,0
tipster.dk,0
crushstories.com,0
thewqeipvlks.co.uk,1
userjnbok.com,1
bofamerica-auth-user-com.gq,1
uptodate-tikso.com,1
sinonimi.si,0
deamazonia.com.br,0
mlg.ru,0
memphishumane.org,0
iedownloadhelper.com,0
rn.hkfklflkggnow.com,1
login.pavypal-activity.com.2-24021994.com,1
iospress.nl,0
brandywinecoffeeroasters.com,0
r2efrance.com,0
asdatyres.co.uk,0
youraccess-recovery.com,1
dcpomatic.com,0
bibliaytradicion.wordpress.com,0
menotpleasure.ooo,1
ugyenacademy.edu.bt,1
soutu123.cn,0
movabletype.co.uk,0
distanta.ro,0
pinggolf.co.kr,0
authentication-text-message-bank.confirm-wells.xyz,1
princetonbmw.com,0
frbaschet.ro,0
bireysel-sube--giris-trr.com,1
loymjk0z-site.btempurl.com,1
tjkitsmkaazhinqrlcnukdmtzc-dot-gleowayel400503.uc.r.appspot.com,1
manages-purchaseapps-serviceappie.com,1
link.ch,0
leapset.com,0
accountingonline.gov.in,0
soundscrate.com,0
jobsatgulf.org,0
resopal.com,0
tvbyfox.com,0
rmim.com.tw,0
avprs.si,0
banca-ltau-empresas.space,1
espace-security-alert.com,1
lootera.co.in,0
bf3stats.com,0
ativacaoapp.com,1
melhor-oferta-domesdejunho.com,1
tytan.pro,0
eppm.com.tn,0
adella.ru,0
worksheetlibrary.com,0
90seconds.com,0
nadcozaa.co.za,1
apple-upsale.ru,1
osiqhzrxpa.hg8pq5edmn.madpendesign.com.au,1
acmilanbg.com,0
highseas.com,0
eplaces.com.br,0
owlcation.com,0
uyfvacsilcflsom.fgppchg.fgpp.com,1
tropitalia.com.br,1
timyoung.ca,1
kingscientific.com,0
sherlyscasagrande.com,1
huxtaburger.com.au,0
ascolour.com.au,0
bioareco.com.ar,1
30horas-hostname.com,1
ddb53d9b7378f0c3231d04a6d9b27c8b-dot-dbenitonline.ey.r.appspot.com,1
contact-instagram.com,1
energetik.loan,1
confirmacao-itokenbank.uni5.net,1
giant-guliver.gq,1
stephwardfashion.com,1
affirmatory-floats.000webhostapp.com,1
tameeraljanoob.com,1
morele.net,0
irs-tax-settlement.com,1
aredicationmoka.net,1
cr-mufg-jp--card.xyz,1
allsecure1verify.com,1
segec.be,0
heartbeatmatchmaker01.000webhostapp.com,1
stanleywe.blogspot.com,0
naturalvidaonline.com,1
datavizblog.com,0
unitechnocrat.co.in,0
jbalviens.club,1
turnirdou.ru,0
cleint.ml,1
thefc4ds.com,1
careerjet.co.id,0
thewealthdiscipline.com,1
exodusadventure.com,1
harrywalker.com,0
gamedik.ru,0
grubsexwhatsapp79.25u.com,1
jugaruinfo.com,0
6canadian-bakn.ciclc.net.garagesailgranny.baconwrappedhotdogs.com,1
monkeycoding.com,0
scure-unpublish.000webhostapp.com,1
transportadorabraga.com.br,1
antidote.app,0
verification-account-pp.info,1
verif-servicebar-accounts.com,1
restaurantzamca.ro,0
solenise.com,1
knowheating.com,0
system-page-recovery.com,1
acg18.life,0
kazantoys.ru,0
wellsfargoonlineaceeebeb.marcelinochampagnat.edu.pe,1
ohbsystem.de,0
dietacess.com,0
cecblog.com,0
ctmd.org,0
findingthelastest.gq,1
babamlala.info,1
ibb.com,0
globish.dk,1
blog.stopartrose.be,1
9ambgkopn1xawlzj7um8.maherstcottage.com.au,1
restaurantneelam.com,1
mangguo.info,1
fuckmyfatwife.com,0
darkstratus.com,1
gastrocoop.com,1
nearlyrealty.us,1
niyukti.in,0
scilogs.fr,0
pioneerbnk.com,0
oire.me,0
hatenanews.com,0
mecarun.fr,0
cef-empresa.com,1
paxvu1.usa.cc,1
umeleckepotreby.sk,0
msv53-sh-mortar.mschosting.com,1
mypomptonlakesnj.com,1
chiphell.com,0
ourguide.com.au,0
kazefuri.com,0
historychannel.com.au,0
vivastreetaccount.eu,1
ennetflix.mx,0
atsmhe.com,1
tcziraatkatilimbireysel.com,1
yeni-ziraatbank.com,1
iiiion.000webhostapp.com,1
lambdake.ga,1
login-blockchainn.info,1
apple-icloudlie.com,1
tactical-supplies.com,1
otonajp.com,0
tanyalehjandro676.000webhostapp.com,1
sparcofashion.com,0
recadastrovotorantim.com,1
disputeed-paaypall.com,1
seoulsoulongtang.com,0
nird.gov.in,0
weishangsm.tmall.com,0
stephenpierceinc.com,0
logo.ifarm.science,1
sockallsex.com,0
support-secure.online,1
mrsbusyb.000webhostapp.com,1
yourordercheckout.com,1
ethereum-giveaway.top,1
suitelimit.net,1
pullseo.com,0
informedigital.com.ar,0
videographer.ch,0
festashop.it,0
a.musiclegs.fr,1
service-moziklopa.info,1
prostejov.cz,0
centroculturaloneway.org,1
visualstory.co.kr,0
blackhogg.com,0
signin.eby.de.ysmqnhrufhdcfef.civpro.co.za,1
app-apple.info,1
ironau.ru,0
cristianapena.com,1
polecammbank.pl,1
detsketopanky.eu,0
redeautorizadasamsung.com.br,1
authfailed.ru,1
ondotsystems.com,0
loghouserestoration.ca,1
dhlexpress.phoenixfirecheer.org,1
namore.biz,0
office365.com-accepted-login-continue-validation-office365.bo-lp.ml,1
programmerpsw.id,1
mtmailmtsumy.sharepoint.com,0
wilnoxconstruction.com,1
tresingenieros.com,0
ykbvlgydtdmcqulpphaw.mbservicesyorkshire.co.uk,1
photoworkshopholidays.com,1
amandalist.com,0
myphoneguardian.com,0
mariumconsulting.com,1
ekklelife.com,1
cryptofr.com,0
hdonlines.net,0
geminisigns.co.za,1
quiromasajemaricarmen.com,1
digidesign.com,0
reputation.igg.biz,1
www.716medical.com,1
jaluzelesoledo.ro,0
hsj.gr,0
laserpros.com,0
wordpressblogmarketing.com,0
mooredancing.com,0
playolg.ca,0
convergenceclient.fr,1
etisalatebill.net,1
luxrelocation.lu,1
paypalcom.vpstrust.com,1
brandoncondos.ca,1
u4.aktivwebsitedesign.com,1
interaburra.org,1
freetor.org,0
aplusinteriors.design,1
empirestores.co,0
grammarpublicschool.com,1
recoveryacct99002108.000webhostapp.com,1
kemuningsutini.co.id,1
appieid-important.com,1
craftbusinessdaily.com,0
vnmgnnmxhsjnqubzcaevfhtkmj-dot-gleowayel400503.uc.r.appspot.com,1
caribbeankingship.com,1
gesetze.ch,0
adventurerclub.org,0
posb-dbs-server.com,1
flashflashrevolution.com,0
peugeot.lu,0
dfgretgg.blogspot.fi,1
pavypal.com.resolutioncenter.privacypolicysupporthelp-loginpage.7sb8bd.org,1
paypal.com-ch-idaccsslmtd2018.info,1
linkedtotal.com,1
wgnet.org,0
zonaseguridades3bngobi.com,1
rioopen.com,0
trezor.io,0
credit-card.message27.com,1
hollymatthewsmakeup.co.uk,1
moncompte.ameli.fr.freepac8.beget.tech,1
woaihuahua.com,0
artplot.ru,0
tworzywa.org,0
eucerin.de,0
amirfun.ir,0
expertnet.ba,1
preciouslife.fr,0
conexaohomecare.com,0
1188.cz,0
bladet.no,0
fundsmatuehlssd.com,1
signin.e-bay.us-accountid8567581227.sig-eb.me,1
bentglasgow.co.uk,1
marsur.cl,0
vkantakte.ga,1
grobar1x2.com,0
cliniko.com,0
smartpanel.com,0
timingsolution.com,0
astrology.com.au,0
swapnlokhomes.com,1
vivobeachclub.com,0
kskmse.de,0
vjuj.cn,0
lamanzanamordida.net,0
omerayyubtraders.com,1
lottodetect.com,0
ilan365.net,0
lomand.co.za,1
elyriaschools.org,0
newtonscamander.tumblr.com,0
hapster11.000webhostapp.com,1
secure.sms.wfbank.info,1
bangkokgraphic.com,1
limited-account-online.com,1
agiletaxresolution.com,0
hitchcockhay.com,1
e68d.cn,0
vena.io,0
zalkrjkruyzh.com,1
mastersecures-mc.com,1
rotaryvaledoaco.org,1
ofcicanye.com,1
bijoy.net,0
kapitalwebshop.jp,0
safeboxx.kiddibargains.com,1
portssltcer.com,1
