97daaccc69a3aa41de6cab84cfe9f4e8,000b3754ebc6f6e67d06b0859dad767b0df675dc9b7be44149b0446df75b56ce, Trojan, Win32, Generic, HEUR:Trojan.Win32.Generic, 2014, push mov mov , call mov mov , mov test , mov add , call push 
3d923195ac5de5a684c2ba5f65ad848c,000067c12b42d10078ee1b34a2ae45f9df25c7416b7a71cf9140d85a75d6ef27, Downloader, Win32, Morstar, HEUR:Downloader.Win32.Morstar.gen, 2016, push call mov , pop pop pop , mov mov , push push , mov push 
9b37ff17460ffd08cb342ad5494ce11b,000999066cc73d20cf7d0cc2e1bad99e8d367b820a2fd5cd7f7ce527bcfadb05, Downloader, Win32, Morstar, not-a-virus:Downloader.Win32.Morstar.o, 2017, mov pop , mov lea , mov mov cmp , call mov , mov pop 
ee22c9a2e1aca94386dbf439b88e1cd1,0009103054d0c64b8b1e59d48fad7d93657a4011e2656e9090f60ddbd23e817a, Trojan-Downloader, Script, Generic, HEUR:Trojan-Downloader.Script.Generic, 2011, cmp jz mov , mov push call , mov mov mov , mov mov mov , pop pop pop 
bff71edba9a731b34c15f5adadbf0404,000e566d06f7063a8df975d375b7b2e85b0347f3bc285c5f624bf6ec7b616ae1, Trojan-Downloader, JS, Agent, Trojan-Downloader.JS.Agent.hbs, 2018, mov jmp , mov mov mov mov , push call , mov mov mov mov , lea call 
d2ea63f5663f5a64f1162b229275b607,000364de36f5f86b15f20503a57d7c605997583b8a2d2389f033885d68c173be, Trojan, Win32, Generic, HEUR:Trojan.Win32.Generic, 2014, push push , mov jmp , push push , jnz mov , mov lea 
bc0f51be1f7952375f4ea8e91b2852a2,000ed1468ddae7aa1ef5a7fdf5e893bd5827ece0399d0969f0918903112f2383, Trojan, Script, Generic, HEUR:Trojan.Script.Generic, 2019, mov push , mov test , mov call mov , test jz , pop retn 
ea439606584ff1e3e58b2bbc2f2d69b8,000981dd9d9c3eb4264b0bad97d9111f5dbc81d8ae4c8d922adbd933f688accb, Trojan-Downloader, JS, IstBar, Trojan-Downloader.JS.IstBar.bq, 2019, pop mov , jmp mov , mov mov mov , cmp mov , call push 
799458d2faec9d0ddc18ae1e93735193,0000717222c6a50b494af32110b63638fc0db865e1ef74c0b178cdbcc4506df1, Email-Worm, Win32, Zhelatin, Email-Worm.Win32.Zhelatin.aao, 2016, lea call , push push mov , call mov , mov cmp jz , call mov mov 
e2a0f10cbda8cdf027eec4954df3e889,000e4a24c869ddd970cc2ba4515d36b85bc933503f4e624560bfb2ef2b2a4f1c, Trojan-Downloader, Win32, Small, Trojan-Downloader.Win32.Small.ejg, 2017, lea mov , call push , mov xor , mov test , jnz mov 
02fa7cb568c751d97227a9d83654ce22,0006d1e760aeb992947d98d454e86370da9b161c565bbb4832ed40e8a7cae15b, Trojan-Dropper, VBS, Agent, Trojan-Dropper.VBS.Agent.bp, 2019, mov add , call pop , mov push mov , call pop , mov push mov 
7b18490bd93e322763c33ca4e653f9f0,0003fe7522a69c0b0355b6b9bcbda6a298ae1f59abe1c8424f16113cb54f7508, Trojan, Win32, AntiFW, Trojan.Win32.AntiFW.a, 2015, call mov mov , pop pop pop , pop pop , call push , mov lea 
d280333cd57aebc3ceb153823c645d3b,000f0c42bcb162f4db4a2fd988c2c0eb13e955d4ceb085aa5628888ea42a8a33, Trojan-Ransom, HTML, Agent, Trojan-Ransom.HTML.Agent.q, 2013, mov cmp jz , cmp jnz , mov call mov , push mov push , push push call 
2a9ae6e90e7caccdca4de19964655b58,000f8b8cda8ab3f325aa46b6742e7e1a1af7fd66dbc787dcff52eab7b351dcbe, Packed, Win32, Katusha, Packed.Win32.Katusha.o, 2014, push mov push , push push mov , jz mov , push call mov , xor mov 
0d1cd56ed28058377a41523ed094e6cc,000a61919b89836a5f5927c656437fc35db266f6d54e5564a5baa4333a91f4ab, Trojan-PSW, Win32, LdPinch, Trojan-PSW.Win32.LdPinch.zie, 2019, retn mov , jz mov , jz mov push , pop retn , push lea 
045aaba6b176b32032d279cf051540f0,000c4fcb338890898d4ac7c6b0c7dbc5c4be1312d2821d17e6ae2220081a8e3f, Packed, Win32, BadCrypt, HEUR:Packed.Win32.BadCrypt.gen, 2019, mov call mov , push mov mov , mov call mov , call mov , push lea 
0feb5e547c71db3cf840e432bea72003,00023e4682bd19f6ec1ea63371bc7bcdda247a555f983d3d94fcb2085f5dd88e, Trojan, Win32, Generic, HEUR:Trojan.Win32.Generic, 2014, mov mov , xor mov , jz mov push , cmp jz mov , jmp mov 
0fd5e6a94074c4416b83c465e01a84aa,000a28e7a68bbc78941376b63d6708b5faea3c9a8630e3ca2d95cf60388282a4, AdWare, Win32, ScreenSaver, not-a-virus:AdWare.Win32.ScreenSaver.k, 2018, xor mov , xor mov , mov push push , mov push push , test jz 
6bf6f8a8a3fab01cd0914a900d802065,0005091cd313f1fb9c75d818c66309ecefa8027d6528a7839d9fbe209145ea95, Trojan, Win32, Generic, HEUR:Trojan.Win32.Generic, 2019, call push , push call , call mov mov , push push mov , push call mov 
c43231afa12fac52817baf0c0cc39db2,000e74b8a186afc6cbcb8b3fec56ffcad0e664c23cd0bd204a7b4dd57f948091, AdWare, Win32, 4Shared, not-a-virus:AdWare.Win32.4Shared.vnv, 2017, retn mov , push push mov , jz mov push , mov lea , mov call 
dc201d616665ff1829515f13d564ccc0,000504f30d319ed7b079b4e7b614583f4e52a1d1742a3e555cde6bd173f23161, Trojan, Script, Generic, HEUR:Trojan.Script.Generic, 2013, cmp jnz , call pop , push call , cmp jnz , mov jmp 
3c380fdeb6634a40f2dae20debcea2d0,000a0b021f89c89fce6e2e42f6db3d3a45fe4cc358f7971704fe6a09d0ff39c5, Worm, Win32, Vobfus, Worm.Win32.Vobfus.aiez, 2015, push push push , pop mov , jz mov push , mov lea , lea call 
3747adfb7f3ed8639c0ae978289a4e67,000a8915defea370f6e2778a19fc194cb11b3cbfa0f7893ec8963a959932dcca, AdWare, Win32, SoftPulse, not-a-virus:AdWare.Win32.SoftPulse.beud, 2018, mov mov mov mov , push mov push , mov cmp jz , mov xor , jz mov 
9b4127edb01764f05399c570f533d936,0003f444a268d1657829436c1da7c55e9873a4d0b130360f6dfff4015a406f60, Trojan, Script, Generic, HEUR:Trojan.Script.Generic, 2014, push call , push lea , xor mov , call mov , push push push 
728545573e448cec932d1ab9213456e0,00001fa74791c9eb514fce7d00d9a64fc6924e9130a96b4123f9fde73e76e5b4, Virus, Win32, Parite, Virus.Win32.Parite.b, 2018, lea push , mov call mov , mov mov mov , mov mov cmp , mov cmp jz 
82d55bd648feed54c4c4060b1fbde2ce,000581ae32ebb08bd50462c02b390b591be14099f9e7e84036b1ac74c276a2b7, AdWare, Win32, SoftPulse, not-a-virus:AdWare.Win32.SoftPulse.geoj, 2016, push lea , mov lea , call mov mov , mov mov , mov cmp 
08c31cbd7facbdd4b21449020d8365c6,000ec7bec0c71306ae889a8cd60203dbd1f2f71449ef8a8e9d947b3da20aca01, DangerousObject, Multi, Generic, UDS:DangerousObject.Multi.Generic, 2013, mov push call , push mov mov , pop pop pop , mov lea , call push 
51164e8b8ec0273216b5c75926c70f41,0006ad4df8b07bc1c04200c71e756995316bdd425023297d01d52025e40eeea4, Virus, Win32, Virut, Virus.Win32.Virut.ce, 2014, jz mov , lea push , call pop , mov mov mov mov , lea mov 
9cfe96dcbf457649a8af948b79a3a4b9,0008c1685b84f27b2f59280f10803de1134c07392537da6e84d087647f07f669, Trojan-Downloader, HTML, IFrame, Trojan-Downloader.HTML.IFrame.aje, 2018, jnz mov , cmp jnz , push push push , jz mov , mov mov cmp 
d6afdc86d970fd4acacd5f940eb18e13,0005d9b59a778c70da0fe6dc38e73c2e20e2071788ab940b61d756ca9e0fe831, AdWare, Win32, ScreenSaver, not-a-virus:AdWare.Win32.ScreenSaver.g, 2014, mov call mov , call mov , call pop , cmp jz mov , push mov call 
545d6a027a97df1ffc36eda0fe3ae5d0,0004cffdc36fa4249616e4088f577dc0e7da27ad3db016cb9b85662246e1bb00, Trojan-Downloader, Win32, Small, HEUR:Trojan-Downloader.Win32.Small.gen, 2015, mov add , push mov , lea push , mov push call , mov mov mov 
784e0243e021f7b8162ef62a9a64f6d0,0002c9ea6857c2e199a30d8bfec4fc7a2f0e52fb5179e4dfb548300d2889049f, Backdoor, Win32, VanBot, Backdoor.Win32.VanBot.cx, 2008, push mov push , retn mov , mov cmp , cmp mov , push push push 
95e5a7d070b706dd225c48106452e200,0009f47f53d34e54cf39bdbf30d4384b26981a802d7597f9c6fbf4903109625e, Packed, Win32, TDSS, Packed.Win32.TDSS.aa, 2009, push call , lea mov , mov call , cmp jz mov , mov mov cmp 
ba3c861e744cf9d5dd13aaf9469152b7,000f9e0856489ce8796fca3d9bdd2c6d4df3c383e47ff1cbcd0caa3d12f7fdf3, Trojan-Dropper, AndroidOS, Wapnor, HEUR:Trojan-Dropper.AndroidOS.Wapnor.a, 2019, push push push , push mov call , lea push , push mov , push mov 
b6a24e53f052dc5a1f97193ef852743b,0007247ecd9581f6a2f29fa6de97b3e72c49be0513685797a381be6276b5bcdc, AdWare, Win32, Fiseria, not-a-virus:AdWare.Win32.Fiseria.il, 2018, mov push push , push push call , mov jmp , jz mov push , cmp jnz 
36841c1a68e323c64d3ba0227b82fc35,000310fc572ba194c8829943c70a6984e5028dc52cee2854847fa319a95b834c, Trojan-Dropper, Win32, Cadro, Trojan-Dropper.Win32.Cadro.eqm, 2017, push push mov , call mov mov , mov push mov , push call mov , pop mov 
ab09b059e6265f9b93ad7359311ebe8c,000dfff567b45a082d14a63e1ba9b31119f8338235baa5c57d9cab6bff07725c, Trojan-Downloader, HTML, Iframe, Trojan-Downloader.HTML.Iframe.ahs, 2013, push mov mov , jnz mov , jnz mov , mov xor , mov jmp 
138c4f4d24ec96f16195a7e3ea4c1a01,000b30e4c8dae7d97b0fc324e0b12f743d5791c3844d8523a3c2ebb0b6722d0b, PSWTool, Win32, WinPassViewer, not-a-virus:PSWTool.Win32.WinPassViewer.al, 2012, push lea , push lea , push push call , cmp jz , pop mov 
14e6a26838edc15087166a703efc2050,00016e2712f463339761da5ae2d2d3ca7f825752b76e5d5d900746f6622d13b2, Virus, Win32, Virut, Virus.Win32.Virut.ce, 2015, push lea , xor mov , cmp jz mov , push call , mov call mov 
a9bb15432c6367bc986646ebd3d513cb,0002b482cc9a150a972bb4f7eb4a8fed6f3cb9aedf4fe088b89d6da4a26b398e, Trojan, Win32, Generic, HEUR:Trojan.Win32.Generic, 2013, push push call , mov lea , call mov mov , push push mov , mov push call 
767f0a4e631b763ef7956d211b78b363,00015fbe48092c085eb54c262dbe4e8c09b02c87d1dd3d51c23e6bdda8d68f4f, DangerousObject, Multi, Generic, UDS:DangerousObject.Multi.Generic, 2014, push mov push , push lea , mov pop , test jz , mov cmp jz 
8f8ca12aec930c76bbd2945944cac618,00076cf9d074f00dea55af490b9ee8766f8e98382f070aff6a02d15954dc6c9d, AdWare, AndroidOS, Dowgin, HEUR:AdWare.AndroidOS.Dowgin.r, 2019, push push , retn mov , mov push push , mov test , push push 
d9f7081b96eafc14548caaf3c539d91e,000f3b7f67745a82e30ad9a5c6b283c6cdef5e405dc17da4d80b3b5ef37c6113, Trojan-Dropper, VBS, Agent, Trojan-Dropper.VBS.Agent.bp, 2019, cmp jnz , mov call , jz mov push , mov push call , mov mov cmp 
5555d51b58f74f8ddcebeb0557df5d5b,000ac262dd26fd64a75eb5406f2fb0d51b935c8d6ddd50a8bb0381166fdc248f, Trojan, Script, Generic, HEUR:Trojan.Script.Generic, 2019, call mov , mov mov mov , lea call , pop pop , call pop 
e7304f92edd46339de1fb96622ba578d,000f8b4cc50b1e3f93d28033739aa5328268c3548a017e2895a0e60dd049cc74, AdWare, MSIL, DomaIQ, HEUR:AdWare.MSIL.DomaIQ.heur, 2013, call pop , push mov push , mov xor , retn mov , call push 
947b723ba51d8478aa9331052f318f26,00067ee0ba59fd55f204c1a264ae9a22ba59c21807f773c50241289776fa6528, Trojan-Dropper, VBS, Agent, Trojan-Dropper.VBS.Agent.bp, 2019, mov cmp jz , lea push , mov mov , mov mov cmp , test jz 
8f07feb57d0874401e3fd5a60c01ae45,0007e2305fdc033d659d3c024bed4d684f3ebd3da2c2081bc0f27a5ee1a1de92, DangerousObject, Multi, Generic, UDS:DangerousObject.Multi.Generic, 2019, retn mov , lea push , mov jmp , mov pop , pop pop 
a6a4ea0f7726e7b3a50365ddffe52061,000c9fe1f770c5b81273e871ac5c11dccc1d9af1e69289316788f9d4346f5233, Trojan-Dropper, VBS, Agent, Trojan-Dropper.VBS.Agent.bp, 2015, mov mov , call push , lea call , mov xor , lea push 
05e3cec2a996b706a2c323cfcb507f2d,000f83c7d8a7ef78e90fd96fb1189d96bc0045beecda086921d95ab8a0d1d966, Monitor, Win32, SupremeSpy, UDS:Monitor.Win32.SupremeSpy.ev, 2019, retn mov , mov push call , mov push mov , mov cmp jz , mov lea 
a7d652e8cf3cd6e8608483a551984f2a,0004a0015875979656be2fea3603639a83b3a234c65a344706384c8c2c240135, WebToolbar, Win32, Webatla, not-a-virus:WebToolbar.Win32.Webatla.b, 2013, push mov mov , mov mov mov , retn mov , push push call , push push 
49df33b5762e10c6755ebd146e138a1b,000f058e1f9520e7813c7c789afa2115a75078491f9728912d49aa049f6b1eaf, Packed, Win32, PolyCrypt, Packed.Win32.PolyCrypt.d, 2013, call pop , lea call , mov mov cmp , push mov call , lea call 
e49b4a3ffa4d78e309a849a9d6a764a0,000d9b4619702829a2473d3f200fe2919a90e20289b7327d77ead386abf76510, Worm, Win32, Mabezat, Worm.Win32.Mabezat.b, 2012, retn mov , call push , push mov mov , mov push , mov pop 
dc3a2863247ae66f08df2e5a97291231,0004ea059cda9de4d6d2e5f3b394a9b248b2c2f94b0623146ee7e879d1b592b7, Trojan-Dropper, VBS, Agent, Trojan-Dropper.VBS.Agent.bp, 2018, mov push , lea call , call pop , lea call , cmp jnz 
b3b6a503fc45f34436cbe840c1add7ae,000d257b2e74a1041f2cca3b0f9306418d6a47cbc6881810f9aa21b272b2dcfe, AdWare, Win32, MultiPlug, HEUR:AdWare.Win32.MultiPlug.heur, 2018, lea call , lea call , test jz , call mov , pop mov 
6ec5ee8b3f94813f8d7427137c268720,000e4ee89c7b45cfb1835f8ee578e132cc3647011ea570f404cc320c8ac48184, AdWare, Win32, Linkury, not-a-virus:AdWare.Win32.Linkury.a, 2016, push push , push mov , jnz mov , call pop , mov mov mov mov 
b84ad29ecf5f714f933fe8edbe83ba3f,000163624268b743f29fda8d61b3871af2945ad1f4ba38f7715a9b73328fb0fe, Trojan, Win32, Generic, HEUR:Trojan.Win32.Generic, 2016, jmp mov , mov push push , mov lea , mov mov mov , call mov 
31f5b5ddc6d36eec736911a001b8cb8d,000204dd13b2c5b3ff6e309b0d76778dfaba46bb9d5831157385085bbb9f9dba, Trojan-Ransom, Win32, Foreign, Trojan-Ransom.Win32.Foreign.ndpp, 2014, mov push mov , mov call , test jz , lea mov , jmp mov 
0aa918c0d4712f0b3a51c202b3d8221d,000910541f0fafd621744ed4f1f7899c9a288de70f84ffddb34aa8e095069ab5, WebToolbar, Win32, Zango, not-a-virus:WebToolbar.Win32.Zango.gen, 2019, mov add , push lea , xor mov , call mov mov , push call 
9d35933d69f624f85ec735cd043af212,00017775f23b3e9b0df735bdfba55553e218d164f2c40998ab59c58d8cbf1b86, Trojan-Dropper, VBS, Agent, Trojan-Dropper.VBS.Agent.bp, 2018, mov jmp , jz mov , mov push push , jnz mov , cmp mov 
48f7596041aff2bdcd59530115c63443,0001ab031bb75428735c00871579c92bddf3a38ddb4673af3fad196770fa2bc5, Trojan, Win32, Generic, HEUR:Trojan.Win32.Generic, 2014, pop retn , mov cmp , push call , mov cmp , call mov 
29eb1d7906dd6aee9e53533ee9b84b7d,0008266cf012ea48373bfc45829a938aef9e42072fd7de0cf2173c7cc925bffa, Trojan-Downloader, Win32, FlyStudio, Trojan-Downloader.Win32.FlyStudio.kx, 2010, push lea , mov add , push mov mov , call pop , pop pop pop 
d22c0d8eb78a6e64e5576ce7f6589bf4,000248921813047115c4c7a0858bc57a376060af092a5f1bccf1281a16c2319a, Backdoor, Win32, Ceckno, Backdoor.Win32.Ceckno.cr, 2009, pop pop pop , cmp jnz , mov push , push push mov , retn mov 
2c2f9a859aacf8232d81bfa55f6efb27,000cc2c7438a18cc547aed19025a291c4f411527a222a9fa0dec76f03d682e74, AdWare, NSIS, DomaIQ, HEUR:AdWare.NSIS.DomaIQ.gen, 2013, lea push , call pop , call mov mov , mov xor , push mov push 
887dde542cc4cea089686d066f7b1704,0008e4a95e11f1b8ac9546f428dd1edbac4fffbc8ea318514a16afa6e505024f, Trojan-Downloader, Win32, Small, Trojan-Downloader.Win32.Small.gep, 2013, test jz , call mov , call mov , mov add , mov xor 
88287e6c5693677c11ba7adfc7e0f0a9,00005324f96bebe784585277f67af1c07c9d831e23091530fd3f4da289ce7cc1, Trojan-Dropper, VBS, Agent, Trojan-Dropper.VBS.Agent.bp, 2018, mov lea , cmp jz , lea push , jz mov push , mov add 
e110548f91db78b909998d93d3fbbe3c,0003e5a934669db04ca75f11849e2df3032a28538723be59f79db0e02b6e7320, Worm, Win32, AutoIt, Worm.Win32.AutoIt.r, 2009, test jz , jmp mov , pop retn , jz mov , cmp jz mov 
ae76cb33f0bcac21d702743a186663e3,00038f343eb8e1258d582affa0d66eac41aec61ecaa3901c57cc6aaf03181044, Trojan-Downloader, Win32, Agent, Trojan-Downloader.Win32.Agent.yegh, 2017, push lea , mov lea , call pop , mov mov mov mov , jz mov 
8058fc08ad1864d2f485ddb236bd1420,0002f7821f094495b4445c87c82b78442fe86fd703076403e947d7cae12bf581, Trojan, JS, Redirector, Trojan.JS.Redirector.afx, 2019, jnz mov , mov mov mov , mov mov mov , cmp mov , call mov mov 
7ec6b7a3f03e93fbe986d04becdf9933,0007a5d600b9818885365910707cc6f1d969bba39962f4e1e313a3c7874ec2ce, Trojan, Win32, Generic, HEUR:Trojan.Win32.Generic, 2012, jmp mov , push mov , jz mov , call push , mov cmp 
048c93a648513196c3b37f264f080a8b,000c346cc14c69756788eb26c472850821bb6f591c8f7dad4838386307fdb640, Worm, Win32, WBNA, Worm.Win32.WBNA.ipa, 2019, cmp jz mov , mov pop , call mov , cmp jnz , jnz mov 
fa691da4dc6cdc348564cc358c93c7ec,000e59aa4b16199550ca522abead678a55fd4033c385fc63ba06fc4bc3617c48, Net-Worm, Win32, Padobot, Net-Worm.Win32.Padobot.m, 2012, push call , retn mov , push call mov , test jz , xor mov 
f2bcfdae80137312c0a0812b359cbefe,000c147b41a4a1d266734d5787b7e13c39f124d4a02b8f8b306cb3c8fc2802e6, Trojan-Dropper, VBS, Agent, Trojan-Dropper.VBS.Agent.bp, 2019, push mov mov , mov jmp , mov call mov , pop pop , jz mov 
1e6d34969efc9a3856ad69c8a0f94ce9,00052f733395afdd347c38153deeed33c2df8b5f3f0290f7145771ef19696efe, Trojan, Win32, Generic, HEUR:Trojan.Win32.Generic, 2007, mov mov mov , push call mov , push mov mov , mov push call , push push call 
6332632042567088a31e734675c5215b,0008a1233cc15769525eb7e4c6d72cd28fb325b9321bd466ed3c17bdc825a49d, Trojan, Script, Generic, HEUR:Trojan.Script.Generic, 2013, push mov push , lea push , mov xor , cmp jnz , pop pop 
3efd74d8d7b66accd2323bed6e16962f,00029c3e5e462812fdbfb640beca86ae233ab6d0597ee9f9665a1335ebd1b0f5, Trojan-Dropper, VBS, Agent, Trojan-Dropper.VBS.Agent.bp, 2018, push call mov , lea mov , push mov mov , push call mov , pop mov 
de0a202fc754b63d55fa66ac4699000c,0007eb11cee026e7b9ffcc5fe3a4eff725076d5ff59c6e486bd77b179ab36ce2, Trojan-Dropper, VBS, Agent, Trojan-Dropper.VBS.Agent.bp, 2018, pop pop pop , pop pop pop , jz mov , mov push , pop retn 
c146c58c93cf044ea23a9bb8a4f44508,000d73b8a4dc1b547e6aa0d5eeb58541bd6d3f212beb58d86cccb23c0f625986, Net-Worm, Win32, Allaple, Net-Worm.Win32.Allaple.a, 2013, push push mov , call mov mov , push call mov , mov test , lea call 
af7332d911f9cb0ea6294cf7c569ff87,00043d8ce37b1f7f3e543ebbacc15f80bb3386338ebcca332bdb64bc07ff4c5c, Downloader, Win32, DownloAdmin, not-a-virus:Downloader.Win32.DownloAdmin.o, 2018, cmp jz mov , call pop , mov cmp , retn mov , test jz 
902b6892cc9cb57347289de693c873a3,0005b2d65af7842c43c3ff462414bdd3417a81f10d6ab3b386fa80327b597005, Trojan-GameThief, Win32, WOW, Trojan-GameThief.Win32.WOW.ale, 2013, pop retn , cmp jz , mov mov mov mov , mov cmp jz , call pop 
08a43a5dbd982cb81277304b3f0e9a3d,000a8c0cd029c7f112c9b74bc38ca6a1f9f6b93f0a9a90efa3644cdf227aa222, Trojan-Downloader, HTML, JScript, Trojan-Downloader.HTML.JScript.dr, 2019, push lea , pop pop , push call , mov jmp , cmp mov 
d718f3fcc6651479ea96970eb2fc1ba3,0009bcda8efc595c52f1ecd6c849c48a3e7911708fe05bf7260a057f56fd9842, Trojan, HTML, Agent, Trojan.HTML.Agent.pb, 2019, push push , jz mov push , call mov mov , mov mov mov , push push push 
8cb1d315bd4b12094e75863a618bc48f,000214639848a754e011fda8ca0da8b365337521f4ab9a52416376dfceb642fd, Trojan-GameThief, Win32, OnLineGames, Trojan-GameThief.Win32.OnLineGames.duf, 2012, call push , lea mov , mov mov , mov add , mov xor 
d6ec394f87942250d69d3274661282e6,00089ce68120ef6568b76205aa38c07320578f378fe4b7dcec32074c0d20b2e7, Trojan, Win32, Generic, HEUR:Trojan.Win32.Generic, 2013, pop pop pop , push push mov , lea push , lea push , mov push push 
25f89ddcfafb6b9d47ad6fa9275f92f0,000549b6f7576d5e52744ba5c7447f3e731d4e091257c4a27ccbd8f12e960999, Virus, Win32, Virut, Virus.Win32.Virut.ce, 2015, call push , mov mov mov mov , cmp jz mov , push push call , push push 
3e68525649ca71e87fc2d3f229ee1464,000e7d6d87723963dfb91ce48bd11079c419eadce96e62be8732d7050cd3d5e6, Exploit, JS, Pdfka, UDS:Exploit.JS.Pdfka.gfu, 2020, mov test , xor mov , call push , retn mov , call push 
1b8a5c56f3d46ba43aca578d21dbe599,000516bccac022cc56c4f4d9abe8f607cbb5b4996a9667bbe52ad2d3e0271273, AdWare, Win32, ScreenSaver, not-a-virus:AdWare.Win32.ScreenSaver.e, 2011, push mov push , push push mov , test jz , mov mov cmp , call mov 
a14f55bc0729755c0aa8e43f854ce9e7,000b5a93502f429cf115697bd93b2c9a52c3937ac902ef05565cc834bc791a98, AdWare, NSIS, Indirect, VHO:AdWare.NSIS.Indirect.gen, 2013, mov mov mov mov , push push mov , push mov call , mov push , pop pop 
ce9a70a6180b8b03e294a89caae33762,00012eaec09efc16d73c8daad7f8066072019c34fbfa5c5b0a5dde18514930c4, Virus, Win32, Virut, Virus.Win32.Virut.ce, 2014, cmp jz mov , mov jmp , pop pop pop , push mov call , mov mov mov 
e6f7db9cf6abb9e5b36118a455b58ea6,00094b5695260f6c37b4b2238914262f20ebe2f978a875d50bca3a4fc296a2d9, Packed, Win32, Krap, Packed.Win32.Krap.gx, 2017, mov lea , push push , push push , push mov , push call 
0a62a9218fe02d420696103e8c6c8fd4,0000e2cc0c0c168906fb8d9e9bd200e39f44792b7b723a9f88722d4f9455f6b2, Trojan-Dropper, MSIL, Sysn, HEUR:Trojan-Dropper.MSIL.Sysn.gen, 2020, mov test , mov push call , lea mov , mov xor , mov cmp jz 
c494fbaf9e1d7e691d1ae4cd65bf5cd4,000449fd079e6a6ae8c5121c74c5436414efb52099eafe618019dfff20c135d6, Trojan-Dropper, VBS, Agent, Trojan-Dropper.VBS.Agent.bp, 2019, mov xor , push push call , push push mov , mov push push , pop pop 
089b948ec66a0fd6ca76fa6d0a944826,000f7e5f36695bba9d7d2305f24548347736d504d3bf3133a97890dd12a58bea, Trojan-Dropper, VBS, Agent, Trojan-Dropper.VBS.Agent.bp, 2018, mov push , cmp jz , mov add , mov pop , push call mov 
a84350e6bd2d31f666f077d647b3e8be,000b06b4e01b68996f103adf86554df737022ab05deb2ebd8a24193f40369926, AdWare, NSIS, Indirect, not-a-virus:AdWare.NSIS.Indirect.a, 2013, mov lea , push mov call , call mov , push call , lea mov 
a52ca40693d068297214218d83663926,00061ae9e002c3a2bed795a34249d00af76a0e8ef876b1e6af92e7aff7b79c48, DangerousObject, Multi, Generic, UDS:DangerousObject.Multi.Generic, 2016, pop pop , push call , lea push , call mov mov , pop pop 
aeb689d4f114ae7f49da00ecb744a428,00033a3bd3c38fde0477cc59159297b029810cb81e2954c0edddb9e43f5ed497, Trojan-Dropper, VBS, Agent, Trojan-Dropper.VBS.Agent.bp, 2019, mov cmp jz , mov pop , call pop , mov call , push push call 
1ff18d0a483c09943f9d9e97370e5ee9,00054c66254a2325dd944f0eb07d6f41c3dccd6b24510824237e7c99d86073e3, Trojan, Win32, Diamin, Trojan.Win32.Diamin.gen, 2018, call pop , mov push call , push mov , mov xor , test jz 
6fae6e6b02111e7830603a3f1c8ce0a1,000c26b31bd233be113ec581047511c1578b773b5d759c3b2253931e93f810bf, Trojan, Win32, Generic, HEUR:Trojan.Win32.Generic, 2014, mov mov cmp , mov jmp , lea push , mov push , jmp mov 
d9c6775909c921a5ee238cee90a96c32,00029019bdf9aa9672b422d619be868b3d02d1115ccc78111147aa2a1184a10e, Trojan, Win32, Delf, Trojan.Win32.Delf.edyj, 2012, mov push push , mov add , mov test , push mov call , call mov mov 
